ID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Sales,risk,profit,riskNorm,profitNorm,R-score
420,30,No,Non-Travel,Sales,3,3,Life Sciences,3,Male,3,1,Sales Representative,4,Married,2097,4,No,15,3,3,1,9,3,1,5,3,1,4,56351,0.022534,2.2393,0.022974,0.10724,0.0024637
54,35,No,Non-Travel,Sales,11,2,Medical,3,Male,2,3,Sales Representative,1,Married,9884,2,Yes,13,3,3,1,10,3,3,4,0,2,3,178614,0.033468,1.5059,0.03412,0.072117,0.0024607
385,36,No,Travel_Rarely,Sales,2,2,Medical,2,Male,2,3,Sales Representative,3,Married,7596,1,No,13,3,2,2,10,2,3,10,9,9,0,264756,0.01731,2.9046,0.017647,0.1391,0.0024547
818,36,No,Non-Travel,Sales,18,4,Life Sciences,1,Male,3,2,Sales Representative,4,Single,7779,2,No,20,4,1,0,18,0,3,11,9,0,9,217255,0.021518,2.3274,0.021937,0.11146,0.002445
157,51,No,Travel_Rarely,Sales,7,4,Medical,2,Male,2,2,Sales Representative,3,Married,6132,2,No,17,3,3,0,10,2,3,1,0,0,0,111190,0.03298,1.5111,0.033623,0.072364,0.0024331
1260,30,No,Travel_Rarely,Sales,16,3,Life Sciences,3,Male,4,2,Sales Representative,3,Married,5294,3,No,16,3,3,1,10,3,3,7,0,1,7,129105,0.02432,2.0323,0.024795,0.097323,0.0024131
267,31,No,Travel_Rarely,Sales,23,3,Medical,2,Male,2,2,Sales Representative,4,Married,5582,0,No,21,4,2,1,10,2,3,9,0,7,8,136845,0.024099,2.043,0.024569,0.097835,0.0024038
404,41,No,Travel_Rarely,Sales,1,3,Marketing,2,Male,4,3,Sales Representative,1,Married,8392,1,No,16,3,3,1,10,2,3,10,7,0,7,247814,0.019992,2.4608,0.020382,0.11785,0.0024019
1150,27,No,Travel_Rarely,Sales,19,3,Other,4,Male,2,1,Sales Representative,1,Divorced,4066,1,No,11,3,1,2,7,3,3,7,7,0,7,40108,0.059692,0.82202,0.060856,0.039366,0.0023957
194,43,No,Non-Travel,Sales,7,3,Medical,4,Male,4,1,Sales Representative,4,Divorced,2089,4,No,14,3,4,3,7,3,4,5,4,2,2,59850,0.020435,2.3875,0.020834,0.11434,0.0023821
543,38,No,Travel_Rarely,Sales,1,3,Life Sciences,3,Female,3,3,Sales Representative,3,Single,7861,4,Yes,14,3,4,0,10,4,4,1,0,0,0,63451,0.07249,0.67263,0.073903,0.032212,0.0023806
315,39,No,Travel_Rarely,Sales,10,1,Medical,3,Male,3,4,Sales Representative,1,Married,17068,1,Yes,14,3,4,0,21,3,3,21,9,11,10,276156,0.035996,1.3483,0.036698,0.06457,0.0023695
124,51,No,Travel_Rarely,Sales,6,3,Life Sciences,1,Male,3,5,Sales Representative,3,Single,19537,7,No,13,3,3,0,23,5,3,20,18,15,15,171329,0.066375,0.73079,0.067669,0.034997,0.0023682
824,29,No,Travel_Frequently,Sales,10,3,Life Sciences,4,Female,3,1,Sales Representative,2,Divorced,3291,0,No,14,3,4,2,8,2,2,7,5,1,1,36325,0.05266,0.91981,0.053686,0.044049,0.0023648
254,42,No,Travel_Rarely,Sales,17,2,Life Sciences,4,Female,4,2,Sales Representative,1,Single,6545,3,Yes,13,3,3,0,10,1,3,3,2,0,2,74428,0.051106,0.94764,0.052103,0.045382,0.0023645
1064,29,No,Travel_Rarely,Sales,19,3,Life Sciences,3,Male,2,2,Sales Representative,3,Divorced,8620,1,No,14,3,3,2,10,3,3,10,7,0,4,125539,0.039868,1.2136,0.040645,0.05812,0.0023623
827,38,No,Travel_Rarely,Sales,1,3,Human Resources,3,Male,4,1,Sales Representative,3,Married,2844,1,No,13,3,4,1,7,2,4,7,6,5,0,128303,0.012846,3.7595,0.013097,0.18004,0.0023579
1212,37,No,Travel_Frequently,Sales,1,4,Medical,3,Male,1,2,Sales Representative,4,Divorced,9525,1,No,14,3,3,2,6,2,2,6,3,1,3,272771,0.020211,2.3864,0.020605,0.11429,0.0023549
568,34,No,Travel_Rarely,Sales,2,3,Other,4,Male,3,2,Sales Representative,4,Single,6274,1,No,22,4,3,0,6,5,3,6,5,1,4,128046,0.028275,1.7007,0.028826,0.081448,0.0023478
1308,28,No,Travel_Rarely,Sales,1,3,Medical,3,Female,3,1,Sales Representative,1,Married,3591,1,No,25,4,3,1,3,3,3,3,2,1,2,73353,0.028094,1.7022,0.028642,0.081519,0.0023349
647,53,No,Travel_Rarely,Sales,8,3,Marketing,1,Male,3,4,Sales Representative,4,Married,11836,5,No,14,3,3,1,28,3,3,2,0,2,2,164644,0.041041,1.1592,0.041841,0.055513,0.0023227
1252,30,No,Travel_Rarely,Sales,15,2,Marketing,3,Male,2,3,Sales Representative,1,Divorced,7140,2,No,11,3,1,1,12,2,3,7,7,1,7,63140,0.06455,0.73693,0.065808,0.035291,0.0023224
126,26,No,Travel_Rarely,Sales,6,3,Other,3,Female,2,1,Sales Representative,2,Married,2368,1,No,19,3,3,0,5,3,2,5,4,4,3,27968,0.048153,0.98423,0.049092,0.047134,0.0023139
1178,50,No,Travel_Rarely,Sales,17,5,Life Sciences,4,Female,2,3,Sales Representative,1,Divorced,13269,5,No,15,3,3,3,19,3,3,14,11,1,11,216763,0.034736,1.3613,0.035413,0.065193,0.0023087
1375,58,No,Travel_Rarely,Sales,21,3,Life Sciences,4,Female,3,4,Sales Representative,4,Married,17875,4,Yes,13,3,3,1,29,2,2,1,0,0,0,245851,0.04125,1.1462,0.042054,0.054889,0.0023083
1229,41,No,Non-Travel,Sales,4,3,Human Resources,3,Male,1,2,Sales Representative,2,Married,6430,6,No,19,3,2,1,10,4,3,3,2,1,2,93161,0.039129,1.2074,0.039892,0.05782,0.0023066
552,39,No,Travel_Rarely,Sales,3,3,Human Resources,3,Female,4,2,Sales Representative,2,Married,6389,9,No,15,3,3,1,12,3,1,8,3,3,6,228871,0.015775,2.9852,0.016083,0.14296,0.0022992
845,30,No,Travel_Rarely,Sales,10,3,Marketing,3,Male,2,2,Sales Representative,3,Married,6578,1,No,18,3,1,1,10,3,3,10,3,1,4,65510,0.056709,0.82991,0.057815,0.039744,0.0022978
376,49,No,Travel_Rarely,Sales,7,3,Other,2,Male,2,3,Sales Representative,3,Single,10965,8,No,24,4,3,0,26,2,3,5,2,0,0,169720,0.036474,1.2899,0.037185,0.061771,0.0022969
576,54,No,Travel_Rarely,Sales,19,4,Medical,4,Female,3,2,Sales Representative,1,Divorced,5485,9,Yes,11,3,2,2,9,4,3,5,3,1,4,42187,0.073138,0.64095,0.074564,0.030694,0.0022887
595,29,No,Travel_Rarely,Sales,23,2,Life Sciences,3,Male,4,1,Sales Representative,3,Married,2700,1,No,24,4,3,1,10,3,3,10,7,0,7,94589,0.016043,2.9194,0.016356,0.13981,0.0022867
776,43,No,Travel_Rarely,Sales,25,3,Medical,3,Male,2,3,Sales Representative,4,Divorced,10798,5,No,13,3,3,1,18,5,3,1,0,0,0,287993,0.021059,2.2226,0.02147,0.10644,0.0022852
388,40,No,Travel_Rarely,Sales,2,2,Marketing,4,Female,3,2,Sales Representative,2,Divorced,5715,7,No,12,3,3,2,8,5,3,5,4,1,3,196312,0.016318,2.8625,0.016636,0.13708,0.0022806
1183,36,No,Non-Travel,Sales,1,4,Medical,4,Female,2,2,Sales Representative,3,Married,4374,0,No,15,3,3,0,4,6,3,3,2,1,2,97764,0.025013,1.8626,0.025501,0.089198,0.0022747
5,27,No,Travel_Rarely,Sales,2,1,Medical,1,Male,3,1,Sales Representative,2,Married,3468,9,No,12,3,4,1,6,3,3,2,2,2,2,38243,0.050692,0.91895,0.051681,0.044008,0.0022744
878,46,No,Travel_Rarely,Sales,2,4,Technical Degree,4,Male,3,2,Sales Representative,4,Divorced,7379,2,No,11,3,3,1,12,3,2,6,3,1,4,87438,0.046815,0.98746,0.047727,0.047289,0.002257
1027,32,No,Travel_Rarely,Sales,7,5,Marketing,4,Male,3,2,Sales Representative,4,Married,9204,4,No,12,3,3,1,7,3,2,4,3,0,3,102052,0.050024,0.92398,0.050999,0.044249,0.0022567
1410,40,No,Travel_Frequently,Sales,11,3,Technical Degree,4,Female,3,2,Sales Representative,3,Married,6323,1,No,11,3,1,1,10,2,4,10,9,9,4,102287,0.034104,1.3481,0.034769,0.064559,0.0022447
724,46,No,Travel_Rarely,Sales,7,2,Medical,4,Male,3,3,Sales Representative,3,Divorced,10845,6,No,13,3,2,1,13,3,3,8,7,0,7,146033,0.04034,1.1221,0.041127,0.053738,0.00221
702,53,No,Travel_Rarely,Sales,2,2,Medical,3,Male,3,4,Sales Representative,3,Divorced,14852,6,No,13,3,3,1,22,3,4,17,13,15,2,251838,0.031796,1.413,0.032416,0.06767,0.0021936
276,37,No,Non-Travel,Sales,1,4,Medical,1,Female,3,3,Sales Representative,4,Divorced,13603,2,Yes,18,3,1,2,15,2,3,5,2,0,2,238892,0.030547,1.4635,0.031143,0.070085,0.0021827
788,55,No,Travel_Frequently,Sales,2,1,Life Sciences,4,Male,3,3,Sales Representative,2,Married,10976,3,No,18,3,2,1,23,4,3,3,2,1,2,187346,0.031403,1.4224,0.032015,0.068117,0.0021808
769,40,No,Travel_Rarely,Sales,26,3,Marketing,3,Male,3,2,Sales Representative,1,Married,8396,1,No,14,3,2,1,8,3,2,7,7,7,5,164279,0.027248,1.6305,0.027779,0.078085,0.0021691
1156,39,No,Travel_Rarely,Sales,3,2,Medical,3,Male,2,2,Sales Representative,3,Divorced,3069,0,No,15,3,4,1,11,3,3,10,8,0,7,69203,0.023619,1.8791,0.024079,0.089988,0.0021668
895,54,No,Travel_Rarely,Sales,3,3,Life Sciences,4,Male,3,4,Sales Representative,4,Married,17779,3,No,14,3,1,0,36,2,3,10,9,0,9,273553,0.034433,1.2822,0.035104,0.061403,0.0021555
23,34,No,Travel_Rarely,Sales,7,4,Life Sciences,1,Female,3,3,Sales Representative,2,Single,11994,0,No,11,3,3,0,13,4,3,12,6,2,11,163837,0.03876,1.1383,0.039515,0.054514,0.0021541
1174,36,No,Travel_Rarely,Sales,5,4,Life Sciences,2,Female,3,3,Sales Representative,1,Married,8008,4,No,12,3,3,2,9,6,3,3,2,0,2,192907,0.021852,2.0074,0.022278,0.096135,0.0021417
892,44,No,Travel_Rarely,Sales,2,1,Life Sciences,1,Female,4,1,Sales Representative,4,Married,2011,1,No,13,3,4,1,10,5,3,10,5,7,7,126168,0.0083693,5.2282,0.0085325,0.25038,0.0021363
1157,40,No,Travel_Rarely,Sales,15,3,Life Sciences,1,Female,2,3,Sales Representative,3,Married,10435,1,No,13,3,4,2,18,2,3,18,15,14,12,62945,0.086799,0.50268,0.088492,0.024073,0.0021302
341,37,No,Travel_Rarely,Sales,5,2,Medical,4,Male,3,2,Sales Representative,4,Divorced,6347,7,No,16,3,3,2,8,2,2,6,2,0,4,125306,0.026504,1.6452,0.02702,0.078788,0.0021289
545,47,No,Travel_Frequently,Sales,3,3,Medical,4,Female,3,4,Sales Representative,3,Divorced,13770,9,Yes,12,3,4,2,28,2,2,22,2,11,13,198508,0.036236,1.2013,0.036942,0.057531,0.0021253
1311,58,No,Travel_Frequently,Sales,15,4,Life Sciences,1,Male,3,4,Sales Representative,3,Married,15787,2,Yes,14,3,2,0,23,3,3,2,2,2,2,74046,0.11126,0.39086,0.11343,0.018718,0.0021232
806,45,No,Non-Travel,Sales,9,4,Life Sciences,2,Female,2,2,Sales Representative,3,Married,5593,1,No,13,3,4,1,15,2,3,15,10,4,12,251471,0.011587,3.7468,0.011812,0.17943,0.0021195
699,35,No,Travel_Rarely,Sales,18,3,Medical,3,Female,3,2,Sales Representative,3,Married,4601,1,No,16,3,2,0,5,3,3,5,2,1,0,30763,0.077757,0.55718,0.079273,0.026683,0.0021152
507,37,No,Travel_Rarely,Sales,3,3,Other,3,Male,3,3,Sales Representative,3,Married,9434,1,No,15,3,3,1,10,2,3,10,7,7,8,120201,0.040793,1.0618,0.041588,0.050847,0.0021147
612,35,No,Travel_Rarely,Sales,7,3,Other,3,Male,3,3,Sales Representative,3,Single,10221,3,No,21,4,2,0,17,3,4,8,5,1,6,224749,0.02343,1.8324,0.023887,0.087753,0.0020961
1090,37,No,Travel_Rarely,Sales,13,3,Medical,1,Male,3,2,Sales Representative,4,Married,4285,1,No,17,3,1,0,10,2,3,10,8,3,7,75593,0.02895,1.4701,0.029515,0.070402,0.0020779
1278,46,No,Travel_Rarely,Sales,2,4,Medical,3,Male,3,5,Sales Representative,4,Divorced,19328,7,Yes,17,3,3,1,24,3,3,2,1,2,2,243716,0.04035,1.0508,0.041137,0.050322,0.0020701
1044,53,No,Travel_Rarely,Sales,2,3,Medical,4,Male,4,4,Sales Representative,2,Single,16598,4,No,12,3,2,0,35,2,2,9,8,8,8,229849,0.036597,1.154,0.037311,0.055264,0.002062
755,33,No,Non-Travel,Sales,8,1,Life Sciences,2,Female,2,1,Sales Representative,4,Single,2342,0,No,19,3,4,0,3,2,2,2,2,2,2,61727,0.019194,2.1964,0.019568,0.10518,0.0020582
736,48,No,Travel_Rarely,Sales,6,3,Life Sciences,1,Male,2,2,Sales Representative,3,Single,4240,2,No,13,3,4,0,19,0,3,2,2,2,2,79506,0.026669,1.5626,0.027189,0.074833,0.0020346
1147,34,No,Travel_Frequently,Sales,10,4,Life Sciences,3,Male,4,2,Sales Representative,4,Divorced,4724,1,No,13,3,1,1,9,3,3,9,7,7,2,107188,0.022033,1.8908,0.022463,0.090551,0.002034
1176,39,No,Travel_Rarely,Sales,12,3,Medical,4,Male,3,2,Sales Representative,2,Married,5295,4,No,21,4,3,0,7,3,3,5,4,1,0,53249,0.049656,0.83804,0.050624,0.040133,0.0020317
1353,44,No,Travel_Rarely,Sales,1,4,Life Sciences,2,Male,4,2,Sales Representative,1,Married,5033,2,No,15,3,4,1,10,5,3,2,0,2,2,143295,0.017537,2.3726,0.017879,0.11362,0.0020314
368,50,No,Travel_Rarely,Sales,10,3,Technical Degree,4,Male,2,3,Sales Representative,4,Single,10496,6,No,15,3,4,0,20,2,3,4,3,1,3,149603,0.035025,1.1878,0.035708,0.056882,0.0020311
304,31,No,Travel_Rarely,Sales,7,3,Technical Degree,2,Male,4,2,Sales Representative,4,Married,6929,4,No,11,3,2,1,10,3,2,8,7,7,7,60027,0.0575,0.72193,0.058621,0.034573,0.0020267
1373,39,No,Travel_Rarely,Sales,9,2,Medical,1,Male,3,2,Sales Representative,1,Married,5151,1,No,25,4,4,1,10,3,3,10,0,7,9,72564,0.03522,1.1739,0.035907,0.056219,0.0020187
1158,35,No,Non-Travel,Sales,8,4,Life Sciences,3,Female,3,2,Sales Representative,3,Married,4148,1,No,12,3,4,1,15,5,3,14,11,2,9,254153,0.0080905,5.1059,0.0082483,0.24452,0.0020169
1240,31,No,Travel_Frequently,Sales,24,1,Technical Degree,4,Female,3,2,Sales Representative,4,Single,5238,2,No,20,4,4,0,9,3,2,5,4,1,4,54993,0.046953,0.8749,0.047869,0.041899,0.0020056
485,31,No,Travel_Rarely,Sales,6,4,Medical,1,Male,4,2,Sales Representative,4,Divorced,5460,4,No,22,4,4,2,13,4,4,7,7,5,7,42746,0.062847,0.65241,0.064072,0.031243,0.0020018
98,28,No,Non-Travel,Sales,4,3,Medical,2,Male,3,2,Sales Representative,3,Married,4221,1,No,15,3,2,0,5,3,4,5,4,0,4,73412,0.028276,1.4493,0.028828,0.069408,0.0020009
308,38,No,Travel_Rarely,Sales,25,2,Life Sciences,1,Female,2,3,Sales Representative,2,Married,12061,3,No,17,3,3,1,19,2,3,10,8,0,1,104616,0.056628,0.72283,0.057732,0.034616,0.0019984
453,45,No,Travel_Rarely,Sales,2,3,Other,4,Male,3,2,Sales Representative,2,Married,4805,0,No,19,3,2,1,9,3,4,8,7,3,7,95871,0.024513,1.6627,0.024991,0.079625,0.00199
1315,45,No,Non-Travel,Sales,2,4,Life Sciences,3,Female,3,2,Sales Representative,3,Married,5154,4,No,22,4,2,2,10,3,4,8,7,5,7,40442,0.062058,0.65389,0.063268,0.031314,0.0019812
1151,35,No,Travel_Rarely,Sales,18,5,Life Sciences,2,Male,4,2,Sales Representative,1,Married,5208,1,No,11,3,4,0,16,2,3,16,15,1,10,95081,0.026589,1.5214,0.027108,0.072858,0.001975
228,29,No,Travel_Frequently,Sales,1,1,Medical,2,Female,3,3,Sales Representative,4,Married,7918,1,No,14,3,4,1,11,5,3,11,10,4,1,160474,0.023935,1.6889,0.024402,0.080881,0.0019737
359,36,No,Non-Travel,Sales,1,5,Medical,4,Female,3,2,Sales Representative,4,Single,6653,4,No,15,3,2,0,7,6,3,1,0,0,0,132248,0.024371,1.6565,0.024847,0.079328,0.001971
56,33,No,Travel_Frequently,Sales,1,2,Life Sciences,1,Female,3,3,Sales Representative,4,Single,13458,1,Yes,12,3,3,0,15,1,3,15,14,8,12,62243,0.10344,0.38542,0.10546,0.018457,0.0019465
977,56,No,Travel_Rarely,Sales,23,3,Life Sciences,4,Male,3,4,Sales Representative,2,Married,13402,4,Yes,12,3,1,1,33,0,3,19,16,15,9,37768,0.16887,0.23484,0.17216,0.011246,0.0019362
870,46,No,Travel_Rarely,Sales,15,2,Life Sciences,4,Male,3,5,Sales Representative,2,Married,19081,5,No,11,3,1,1,25,2,3,4,2,0,3,269885,0.033635,1.1787,0.03429,0.056446,0.0019356
822,49,No,Travel_Rarely,Sales,8,4,Technical Degree,4,Male,2,4,Sales Representative,2,Married,13120,6,No,17,3,2,1,22,3,3,9,8,2,3,210330,0.029638,1.3359,0.030216,0.063977,0.0019331
403,30,No,Travel_Rarely,Sales,12,3,Technical Degree,2,Female,3,2,Sales Representative,3,Single,6577,0,No,11,3,2,0,6,6,3,5,4,4,4,81162,0.038425,1.0284,0.039174,0.049247,0.0019292
21,24,No,Non-Travel,Sales,11,2,Other,1,Female,4,2,Sales Representative,3,Divorced,4011,0,No,18,3,4,1,5,5,2,4,2,1,3,79100,0.023982,1.6434,0.02445,0.078701,0.0019242
33,30,No,Travel_Rarely,Sales,9,2,Medical,4,Male,2,1,Sales Representative,3,Single,2206,1,No,13,3,1,0,10,5,3,10,0,1,8,31795,0.032772,1.2011,0.033411,0.057519,0.0019218
286,37,No,Travel_Rarely,Sales,1,3,Life Sciences,4,Female,3,1,Sales Representative,4,Single,2115,1,No,12,3,2,0,17,3,3,17,12,5,7,66107,0.015108,2.6047,0.015403,0.12474,0.0019213
66,55,No,Travel_Rarely,Sales,8,3,Medical,4,Female,3,4,Sales Representative,3,Divorced,14756,2,Yes,14,3,3,3,21,2,3,5,0,0,2,279985,0.024799,1.5812,0.025282,0.075722,0.0019144
1285,39,No,Travel_Rarely,Sales,10,1,Medical,3,Male,3,3,Sales Representative,3,Single,13464,7,No,21,4,3,0,9,3,3,4,3,2,2,172411,0.036474,1.0671,0.037186,0.051103,0.0019003
584,34,No,Travel_Rarely,Sales,8,2,Life Sciences,3,Female,3,2,Sales Representative,1,Married,6500,5,No,17,3,2,1,6,1,3,3,2,1,2,51634,0.058728,0.66197,0.059873,0.031701,0.0018981
1284,28,No,Travel_Rarely,Sales,1,3,Life Sciences,3,Male,3,1,Sales Representative,4,Married,2044,1,No,11,3,3,1,5,6,4,5,3,0,3,48752,0.019315,1.9876,0.019691,0.095185,0.0018743
11,35,No,Travel_Rarely,Sales,16,3,Medical,1,Male,4,1,Sales Representative,2,Married,2426,0,No,13,3,3,1,6,5,3,5,4,0,3,81341,0.013668,2.7941,0.013935,0.13381,0.0018645
1233,35,No,Travel_Rarely,Sales,27,4,Life Sciences,4,Male,3,2,Sales Representative,3,Married,6883,2,No,16,3,2,1,17,3,3,7,7,0,7,280534,0.011118,3.3965,0.011334,0.16265,0.0018436
729,54,No,Travel_Rarely,Sales,17,3,Technical Degree,3,Female,3,3,Sales Representative,3,Married,10739,8,No,11,3,3,1,22,2,3,10,7,0,8,150879,0.032169,1.1708,0.032796,0.056069,0.0018389
1075,33,No,Travel_Rarely,Sales,8,5,Life Sciences,4,Male,3,2,Sales Representative,3,Single,6388,2,Yes,17,3,1,0,14,6,3,0,0,0,0,65317,0.043772,0.85208,0.044625,0.040805,0.001821
611,27,No,Travel_Rarely,Sales,5,1,Technical Degree,3,Male,2,3,Sales Representative,4,Divorced,12808,1,Yes,16,3,2,1,9,3,3,9,8,0,8,102223,0.055981,0.6651,0.057073,0.031851,0.0018178
675,58,No,Travel_Rarely,Sales,5,3,Technical Degree,3,Female,2,3,Sales Representative,2,Divorced,10552,2,Yes,13,3,4,1,24,3,3,6,0,0,4,210322,0.022397,1.661,0.022834,0.079544,0.0018163
1215,44,No,Travel_Rarely,Sales,2,3,Life Sciences,3,Female,4,3,Sales Representative,4,Married,7879,1,Yes,19,3,2,1,9,2,3,8,7,6,7,113688,0.030862,1.2024,0.031464,0.057584,0.0018118
478,50,No,Travel_Frequently,Sales,3,3,Medical,1,Male,3,5,Sales Representative,2,Married,18200,1,No,11,3,3,1,32,2,3,32,5,10,7,277866,0.029147,1.2723,0.029715,0.060929,0.0018105
1136,46,No,Travel_Rarely,Sales,1,4,Life Sciences,4,Male,4,4,Sales Representative,1,Single,17567,1,No,15,3,2,0,27,5,1,26,0,0,12,157359,0.049563,0.74647,0.05053,0.035748,0.0018063
264,46,No,Travel_Rarely,Sales,2,3,Technical Degree,3,Female,1,4,Sales Representative,2,Married,16872,3,Yes,12,3,2,1,28,2,2,7,7,7,7,251157,0.029666,1.2405,0.030244,0.059407,0.0017967
1417,38,No,Travel_Rarely,Sales,1,4,Life Sciences,4,Male,3,2,Sales Representative,2,Married,4440,0,No,15,3,1,2,16,3,3,15,13,5,8,105605,0.018564,1.9821,0.018926,0.09492,0.0017964
562,52,No,Travel_Rarely,Sales,3,4,Marketing,3,Male,2,4,Sales Representative,1,Married,16856,1,No,11,3,1,0,34,3,4,34,6,1,16,216359,0.034284,1.0696,0.034953,0.051224,0.0017904
1055,49,No,Travel_Rarely,Sales,7,4,Life Sciences,3,Male,3,3,Sales Representative,2,Divorced,10466,3,No,14,3,2,2,29,3,3,8,7,0,7,215742,0.02125,1.7178,0.021665,0.082264,0.0017822
920,59,No,Travel_Rarely,Sales,18,4,Medical,4,Male,3,3,Sales Representative,4,Single,10512,6,No,12,3,4,0,25,6,2,9,7,5,4,53690,0.085546,0.42562,0.087214,0.020383,0.0017777
519,38,No,Travel_Rarely,Sales,7,4,Marketing,4,Female,2,2,Sales Representative,4,Single,4028,0,No,20,4,1,0,8,2,3,7,7,0,5,89856,0.019537,1.859,0.019918,0.089025,0.0017732
1021,47,No,Travel_Rarely,Sales,1,3,Technical Degree,1,Male,3,1,Sales Representative,4,Married,3420,7,No,12,3,3,1,17,2,2,6,5,1,2,45307,0.032631,1.104,0.033268,0.052868,0.0017588
445,48,No,Travel_Rarely,Sales,2,5,Marketing,2,Female,3,2,Sales Representative,4,Married,4051,2,No,14,3,1,1,14,2,3,9,7,6,7,26394,0.06614,0.54295,0.06743,0.026002,0.0017533
148,41,No,Travel_Frequently,Sales,10,3,Life Sciences,4,Male,2,4,Sales Representative,1,Divorced,17181,4,No,13,3,2,1,21,2,2,7,6,7,7,257011,0.02862,1.2466,0.029178,0.059698,0.0017419
1359,31,No,Travel_Rarely,Sales,10,2,Medical,3,Female,3,2,Sales Representative,4,Divorced,6583,2,Yes,11,3,4,1,8,2,3,5,2,1,4,121859,0.023002,1.5426,0.02345,0.073874,0.0017324
182,34,No,Travel_Rarely,Sales,27,2,Medical,4,Female,3,1,Sales Representative,2,Single,2311,2,No,15,3,4,0,9,3,3,3,2,1,2,25657,0.038143,0.92518,0.038887,0.044306,0.0017229
1360,34,No,Travel_Rarely,Sales,3,1,Medical,4,Female,2,2,Sales Representative,4,Married,8103,3,Yes,12,3,3,0,9,3,2,4,2,0,1,87206,0.039205,0.89685,0.039969,0.042949,0.0017166
255,29,No,Travel_Rarely,Sales,20,2,Marketing,4,Male,3,2,Sales Representative,4,Divorced,6931,2,No,14,3,4,1,10,2,3,3,2,0,2,192662,0.014898,2.3164,0.015188,0.11093,0.0016849
1110,30,No,Travel_Rarely,Sales,29,4,Technical Degree,3,Male,3,3,Sales Representative,2,Married,9250,3,No,12,3,2,1,9,3,3,4,2,1,3,91035,0.042076,0.82014,0.042896,0.039276,0.0016848
740,27,No,Travel_Rarely,Sales,2,4,Life Sciences,1,Female,3,2,Sales Representative,4,Married,4227,0,No,18,3,2,1,4,2,3,3,2,2,2,124143,0.014068,2.4474,0.014343,0.11721,0.001681
687,41,No,Travel_Rarely,Sales,6,3,Medical,4,Male,3,1,Sales Representative,1,Single,4721,2,Yes,13,3,3,0,20,3,3,18,13,2,17,35474,0.054736,0.62617,0.055804,0.029987,0.0016734
1200,36,No,Travel_Rarely,Sales,26,4,Life Sciences,1,Male,3,2,Sales Representative,3,Married,5347,6,No,14,3,2,2,10,2,2,3,2,0,2,34772,0.063203,0.54192,0.064436,0.025952,0.0016723
447,41,No,Non-Travel,Sales,10,2,Life Sciences,4,Male,3,2,Sales Representative,4,Single,6230,7,No,14,3,4,0,16,3,3,14,3,1,10,153087,0.016723,2.0477,0.017049,0.098063,0.0016719
247,33,No,Travel_Rarely,Sales,5,4,Life Sciences,3,Female,2,1,Sales Representative,4,Married,2911,1,No,13,3,3,1,2,2,2,2,2,0,2,114548,0.010426,3.2792,0.01063,0.15704,0.0016693
1139,50,No,Travel_Frequently,Sales,20,5,Medical,2,Male,3,4,Sales Representative,3,Married,11245,2,Yes,15,3,3,1,32,3,3,30,8,12,13,115018,0.040025,0.85236,0.040806,0.040819,0.0016656
708,47,No,Travel_Frequently,Sales,16,4,Medical,3,Male,4,2,Sales Representative,3,Divorced,5067,1,Yes,19,3,3,0,20,3,4,19,10,2,7,42088,0.048702,0.69219,0.049652,0.033149,0.0016459
848,34,No,Travel_Frequently,Sales,1,3,Medical,4,Male,2,2,Sales Representative,1,Single,5343,0,No,20,4,3,0,14,3,3,13,9,4,9,65243,0.032731,1.0176,0.033369,0.048731,0.0016261
132,50,No,Travel_Frequently,Sales,12,3,Marketing,3,Female,3,3,Sales Representative,4,Single,9208,4,No,11,3,4,0,16,3,3,2,2,2,1,140882,0.026084,1.275,0.026593,0.061059,0.0016237
1077,54,No,Travel_Frequently,Sales,11,4,Medical,2,Female,3,4,Sales Representative,4,Divorced,16032,3,No,20,4,1,1,26,2,3,14,9,1,12,246989,0.025815,1.2838,0.026318,0.061482,0.0016181
1152,28,No,Travel_Rarely,Sales,27,3,Medical,2,Female,1,2,Sales Representative,1,Divorced,4877,0,No,21,4,2,1,6,5,2,5,3,0,0,25485,0.075903,0.43546,0.077383,0.020854,0.0016137
536,41,No,Travel_Rarely,Sales,10,4,Human Resources,2,Male,2,5,Sales Representative,4,Divorced,19141,3,No,15,3,2,3,23,2,2,21,6,12,6,268615,0.028164,1.1695,0.028713,0.056004,0.0016081
95,32,No,Travel_Rarely,Sales,6,4,Medical,2,Male,3,2,Sales Representative,3,Single,5010,1,No,16,3,1,0,12,0,3,11,8,5,7,37118,0.052828,0.6174,0.053858,0.029567,0.0015924
342,38,No,Travel_Rarely,Sales,15,2,Life Sciences,3,Male,2,3,Sales Representative,4,Divorced,11510,0,Yes,14,3,2,1,12,3,3,11,10,2,9,139018,0.03232,1.0065,0.03295,0.048201,0.0015882
